Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2025-04-02 01:10:50,"Evening Workout",1h 15m,"Front Raise (Plate)",2,25.0,8.0,0,0.0,,,
2025-04-02 01:10:50,"Evening Workout",1h 15m,"Front Raise (Plate)",3,25.0,8.0,0,0.0,,,
2025-04-02 01:10:50,"Evening Workout",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",1,36.29,8.0,0,0.0,"",,
2025-04-02 01:10:50,"Evening Workout",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",2,40.82,8.0,0,0.0,,,
2025-04-02 01:10:50,"Evening Workout",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",3,45.36,8.0,0,0.0,,,
2025-04-02 01:10:50,"Evening Workout",1h 15m,"Bicep Curl (Cable)",1,80.0,8.0,0,0.0,"",,
2025-04-02 01:10:50,"Evening Workout",1h 15m,"Bicep Curl (Cable)",2,90.0,8.0,0,0.0,,,
2025-04-02 01:10:50,"Evening Workout",1h 15m,"Bicep Curl (Cable)",3,100.0,8.0,0,0.0,,,
2025-04-02 14:18:21,"Morning Workout",47m,"Romanian Deadlift (Barbell)",W,20.41,8.0,0,0.0,"","",
2025-04-02 14:18:21,"Morning Workout",47m,"Romanian Deadlift (Barbell)",1,43.09,8.0,0,0.0,,,
2025-04-02 14:18:21,"Morning Workout",47m,"Romanian Deadlift (Barbell)",2,61.23,8.0,0,0.0,,,
2025-04-02 14:18:21,"Morning Workout",47m,"Squat (Barbell)",W,20.41,8.0,0,0.0,"",,
2025-04-02 14:18:21,"Morning Workout",47m,"Squat (Barbell)",1,61.23,8.0,0,0.0,,,
2025-04-02 14:18:21,"Morning Workout",47m,"Squat (Barbell)",2,83.91,8.0,0,0.0,,,
2025-04-02 14:18:21,"Morning Workout",47m,"Squat (Barbell)",3,92.99,6.0,0,0.0,,,
2025-04-02 14:18:21,"Morning Workout",47m,"Squat (Barbell)",4,102.06,3.0,0,0.0,,,
2025-04-02 14:18:21,"Morning Workout",47m,"Squat (Barbell)",D,61.23,5.0,0,0.0,,,
2025-04-02 14:18:21,"Morning Workout",47m,"Leg Extension (Machine)",1,69.85,8.0,0,0.0,"",,
2025-04-02 14:18:21,"Morning Workout",47m,"Leg Extension (Machine)",2,59.87,8.0,0,0.0,,,
2025-04-02 14:18:21,"Morning Workout",47m,"Leg Extension (Machine)",3,59.87,8.0,0,0.0,,,
2025-04-02 14:18:21,"Morning Workout",47m,"Leg Extension (Machine)",4,59.87,8.0,0,0.0,,,
2025-04-02 14:18:21,"Morning Workout",47m,"Seated Leg Press (Machine)",1,132.0,8.0,0,0.0,"",,
2025-04-02 14:18:21,"Morning Workout",47m,"Seated Leg Press (Machine)",2,154.0,8.0,0,0.0,,,
2025-04-02 14:18:21,"Morning Workout",47m,"Seated Leg Press (Machine)",3,154.0,8.0,0,0.0,,,
2025-04-02 14:18:21,"Morning Workout",47m,"Seated Leg Press (Machine)",4,154.0,8.0,0,0.0,,,
2025-04-07 03:17:30,"Evening Workout",45m,"Romanian Deadlift (Barbell)",W,20.41,8.0,0,0.0,"","",
2025-04-07 03:17:30,"Evening Workout",45m,"Romanian Deadlift (Barbell)",1,43.09,8.0,0,0.0,,,
2025-04-07 03:17:30,"Evening Workout",45m,"Romanian Deadlift (Barbell)",2,61.23,8.0,0,0.0,,,
2025-04-07 03:17:30,"Evening Workout",45m,"Squat (Barbell)",W,20.41,8.0,0,0.0,"",,
2025-04-07 03:17:30,"Evening Workout",45m,"Squat (Barbell)",1,61.23,8.0,0,0.0,,,
2025-04-07 03:17:30,"Evening Workout",45m,"Squat (Barbell)",2,83.91,8.0,0,0.0,,,
2025-04-07 03:17:30,"Evening Workout",45m,"Squat (Barbell)",3,102.06,3.0,0,0.0,,,
2025-04-07 03:17:30,"Evening Workout",45m,"Squat (Barbell)",4,83.91,3.0,0,0.0,,,
2025-04-07 03:17:30,"Evening Workout",45m,"Squat (Barbell)",D,83.91,8.0,0,0.0,,,
2025-04-07 03:17:30,"Evening Workout",45m,"Leg Extension (Machine)",1,69.85,8.0,0,0.0,"",,
2025-04-07 03:17:30,"Evening Workout",45m,"Leg Extension (Machine)",2,74.84,8.0,0,0.0,,,
2025-04-07 03:17:30,"Evening Workout",45m,"Leg Extension (Machine)",3,79.83,8.0,0,0.0,,,
2025-04-07 03:17:30,"Evening Workout",45m,"Leg Extension (Machine)",4,84.82,8.0,0,0.0,,,
2025-04-07 03:17:30,"Evening Workout",45m,"Seated Leg Press (Machine)",1,154.0,8.0,0,0.0,"",,
2025-04-07 03:17:30,"Evening Workout",45m,"Seated Leg Press (Machine)",2,170.5,8.0,0,0.0,,,
2025-04-07 03:17:30,"Evening Workout",45m,"Seated Leg Press (Machine)",3,170.5,8.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Lat Pulldown (Cable)",W,30.0,8.0,0,0.0,"","",
2025-04-09 03:39:17,"Evening Workout",44m,"Lat Pulldown (Cable)",1,121.0,8.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Lat Pulldown (Cable)",2,121.0,6.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Lat Pulldown (Cable)",3,137.5,6.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Lat Pulldown (Cable)",D,120.0,3.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Reverse Fly (Machine)",1,88.0,8.0,0,0.0,"",,
2025-04-09 03:39:17,"Evening Workout",44m,"Reverse Fly (Machine)",2,104.5,5.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Reverse Fly (Machine)",3,104.5,5.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Romanian Deadlift (Barbell)",1,43.09,8.0,0,0.0,"",,
2025-04-09 03:39:17,"Evening Workout",44m,"Romanian Deadlift (Barbell)",2,43.09,8.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Romanian Deadlift (Barbell)",3,43.09,8.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Deadlift (Barbell)",W,43.09,8.0,0,0.0,"",,
2025-04-09 03:39:17,"Evening Workout",44m,"Deadlift (Barbell)",1,61.23,8.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Deadlift (Barbell)",2,61.23,6.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Deadlift (Barbell)",3,83.91,5.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Deadlift (Barbell)",4,83.91,5.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Side Bend (Dumbbell)",1,50.0,10.0,0,0.0,"",,
2025-04-09 03:39:17,"Evening Workout",44m,"Side Bend (Dumbbell)",2,50.0,10.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Side Bend (Dumbbell)",3,50.0,10.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Hanging Knee Raise",1,0,10.0,0,0.0,"",,
2025-04-09 03:39:17,"Evening Workout",44m,"Hanging Knee Raise",2,0,12.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Hanging Knee Raise",3,0,12.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Bench Dip",1,0.0,10.0,0,0.0,"",,
2025-04-09 03:39:17,"Evening Workout",44m,"Bench Dip",2,0.0,10.0,0,0.0,,,
2025-04-09 03:39:17,"Evening Workout",44m,"Bench Dip",3,0.0,10.0,0,0.0,,,
2025-04-11 01:34:16,"Evening Workout",48m,"Chest Fly",1,54.88,8.0,0,0.0,"","",
2025-04-11 01:34:16,"Evening Workout",48m,"Chest Fly",2,69.85,8.0,0,0.0,,,
2025-04-11 01:34:16,"Evening Workout",48m,"Chest Fly",3,69.85,6.0,0,0.0,,,
2025-04-11 01:34:16,"Evening Workout",48m,"Bench Press (Dumbbell)",W,27.22,8.0,0,0.0,"",,
2025-04-11 01:34:16,"Evening Workout",48m,"Bench Press (Dumbbell)",1,31.75,6.0,0,0.0,,,
2025-04-11 01:34:16,"Evening Workout",48m,"Bench Press (Dumbbell)",2,31.75,6.0,0,0.0,,,
2025-04-11 01:34:16,"Evening Workout",48m,"Bench Press (Dumbbell)",3,31.75,6.0,0,0.0,,,
2025-04-11 01:34:16,"Evening Workout",48m,"Bench Press (Dumbbell)",D,18.14,6.0,0,0.0,,,
2025-04-11 01:34:16,"Evening Workout",48m,"Triceps Extension (Dumbbell)",1,27.22,8.0,0,0.0,"",,
2025-04-11 01:34:16,"Evening Workout",48m,"Triceps Extension (Dumbbell)",2,27.22,8.0,0,0.0,,,
2025-04-11 01:34:16,"Evening Workout",48m,"Triceps Extension (Dumbbell)",3,22.68,6.0,0,0.0,,,
2025-04-11 01:34:16,"Evening Workout",48m,"Triceps Extension (Dumbbell)",4,22.68,5.0,0,0.0,,,
2025-04-11 01:34:16,"Evening Workout",48m,"Incline Bench Press (Dumbbell)",1,45.36,8.0,0,0.0,"",,
2025-04-11 01:34:16,"Evening Workout",48m,"Incline Bench Press (Dumbbell)",2,45.36,8.0,0,0.0,,,
2025-04-11 01:34:16,"Evening Workout",48m,"Incline Bench Press (Dumbbell)",3,45.36,8.0,0,0.0,,,
2025-04-11 01:34:16,"Evening Workout",48m,"Tricep kickback (dumbbell)",1,13.61,10.0,0,0.0,"",,
2025-04-11 01:34:16,"Evening Workout",48m,"Tricep kickback (dumbbell)",2,13.61,10.0,0,0.0,,,
2025-04-11 01:34:16,"Evening Workout",48m,"Tricep kickback (dumbbell)",3,13.61,10.0,0,0.0,,,
2025-04-12 00:26:47,"Evening Workout",48m,"Leg Extension (Machine)",W,44.91,8.0,0,0.0,"","",
2025-04-12 00:26:47,"Evening Workout",48m,"Leg Extension (Machine)",1,54.88,10.0,0,0.0,,,
2025-04-12 00:26:47,"Evening Workout",48m,"Leg Extension (Machine)",2,74.84,8.0,0,0.0,,,
2025-04-12 00:26:47,"Evening Workout",48m,"Leg Extension (Machine)",3,84.82,8.0,0,0.0,,,
2025-04-12 00:26:47,"Evening Workout",48m,"Leg Extension (Machine)",4,84.82,8.0,0,0.0,,,
2025-04-12 00:26:47,"Evening Workout",48m,"Squat (Barbell)",W,20.41,8.0,0,0.0,"",,
2025-04-12 00:26:47,"Evening Workout",48m,"Squat (Barbell)",1,61.23,8.0,0,0.0,,,
2025-04-12 00:26:47,"Evening Workout",48m,"Squat (Barbell)",2,83.91,8.0,0,0.0,,,
2025-04-12 00:26:47,"Evening Workout",48m,"Squat (Barbell)",3,102.06,4.0,0,0.0,,,
2025-04-12 00:26:47,"Evening Workout",48m,"Squat (Barbell)",4,106.59,5.0,0,0.0,,,
2025-04-12 00:26:47,"Evening Workout",48m,"Squat (Barbell)",5,111.13,5.0,0,0.0,,,
2025-04-12 00:26:47,"Evening Workout",48m,"Squat (Barbell)",D,61.23,8.0,0,0.0,,,
2025-04-12 00:26:47,"Evening Workout",48m,"Romanian Deadlift (Barbell)",W,20.41,8.0,0,0.0,"",,
2025-04-12 00:26:47,"Evening Workout",48m,"Seated Leg Press (Machine)",1,170.4,8.0,0,0.0,"",,
2025-04-12 00:26:47,"Evening Workout",48m,"Seated Leg Press (Machine)",2,170.4,8.0,0,0.0,,,
2025-04-12 00:26:47,"Evening Workout",48m,"Seated Leg Press (Machine)",3,170.4,8.0,0,0.0,,,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Bicep Curl (Barbell)",W,20.0,5.0,0,0.0,"","",
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Bicep Curl (Barbell)",1,70.0,5.0,0,0.0,,,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Bicep Curl (Barbell)",2,70.0,5.0,0,0.0,,,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Bicep Curl (Barbell)",3,70.0,5.0,0,0.0,,,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Side Bend (Dumbbell)",1,60.0,10.0,0,0.0,"",,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Side Bend (Dumbbell)",2,60.0,10.0,0,0.0,,,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Side Bend (Dumbbell)",3,60.0,10.0,0,0.0,,,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Bicep Curl (Dumbbell)",1,25.0,8.0,0,0.0,"",,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Bicep Curl (Dumbbell)",2,30.0,8.0,0,0.0,,,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Bicep Curl (Dumbbell)",3,30.0,8.0,0,0.0,,,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Front Raise (Plate)",1,25.0,8.0,0,0.0,"",,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Front Raise (Plate)",2,25.0,8.0,0,0.0,,,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Front Raise (Plate)",3,25.0,8.0,0,0.0,,,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Bicep Curl (Cable)",1,60.0,8.0,0,0.0,"",,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Bicep Curl (Cable)",2,60.0,8.0,0,0.0,,,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Bicep Curl (Cable)",3,60.0,8.0,0,0.0,,,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Hanging Leg Raise",1,0,10.0,0,0.0,"",,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Hanging Leg Raise",2,0,10.0,0,0.0,,,
2025-04-14 03:03:53,"Evening Workout",3h 13m,"Hanging Leg Raise",3,0,10.0,0,0.0,,,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Bench Press (Barbell)",W,20.41,8.0,0,0.0,"","",
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Bench Press (Barbell)",1,61.23,8.0,0,0.0,,,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Bench Press (Barbell)",2,83.91,5.0,0,0.0,,,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Bench Press (Barbell)",3,83.91,5.0,0,0.0,,,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Bench Press (Barbell)",4,83.91,5.0,0,0.0,,,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Bench Press (Barbell)",D,61.23,8.0,0,0.0,,,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Bench Dip",1,0.0,10.0,0,0.0,"",,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Bench Dip",2,0.0,10.0,0,0.0,,,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Bench Dip",3,0.0,10.0,0,0.0,,,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Incline Bench Press (Barbell)",W,45.0,8.0,0,0.0,"",,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Incline Bench Press (Barbell)",1,95.0,8.0,0,0.0,,,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Incline Bench Press (Barbell)",2,115.0,5.0,0,0.0,,,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Triceps Extension (Dumbbell)",1,22.68,8.0,0,0.0,"",,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Triceps Extension (Dumbbell)",2,22.68,8.0,0,0.0,,,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Triceps Pushdown (Cable - Straight Bar)",W,18.14,8.0,0,0.0,"",,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Triceps Pushdown (Cable - Straight Bar)",1,45.36,8.0,0,0.0,,,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Triceps Pushdown (Cable - Straight Bar)",2,45.36,8.0,0,0.0,,,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Triceps Pushdown (Cable - Straight Bar)",3,45.36,8.0,0,0.0,,,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Chest Fly",1,69.85,8.0,0,0.0,"",,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Chest Fly",2,69.85,8.0,0,0.0,,,
2025-04-16 01:21:44,"Evening Workout",1h 9m,"Chest Fly",3,69.85,8.0,0,0.0,,,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Romanian Deadlift (Barbell)",1,20.41,8.0,0,0.0,"","",
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Romanian Deadlift (Barbell)",2,44.23,8.0,0,0.0,,,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Romanian Deadlift (Barbell)",3,43.09,8.0,0,0.0,,,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Leg Extension (Machine)",W,44.91,8.0,0,0.0,"broken today should be up to 164/187",,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Leg Extension (Machine)",1,54.88,10.0,0,0.0,,,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Leg Extension (Machine)",2,54.88,8.0,0,0.0,,,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Leg Extension (Machine)",3,54.88,8.0,0,0.0,,,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Seated Leg Press (Machine)",1,121.0,8.0,0,0.0,"Felt Broken usually it’s 170.4",,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Seated Leg Press (Machine)",2,121.0,8.0,0,0.0,,,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Seated Leg Press (Machine)",3,121.0,8.0,0,0.0,,,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Deadlift (Barbell)",W,20.41,8.0,0,0.0,"",,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Deadlift (Barbell)",1,43.09,8.0,0,0.0,,,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Deadlift (Barbell)",2,61.23,8.0,0,0.0,,,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Deadlift (Barbell)",3,83.91,6.0,0,0.0,,,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Deadlift (Barbell)",4,83.91,8.0,0,0.0,,,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Deadlift (Barbell)",5,83.91,7.0,0,0.0,,,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Decline Crunch",1,0,10.0,0,0.0,"",,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Decline Crunch",2,0,14.0,0,0.0,,,
2025-04-16 13:58:25,"Early Morning Workout",2h 49m,"Decline Crunch",3,0,10.0,0,0.0,,,
2025-04-18 15:31:26,"Morning Workout",39m,"Leg Extension (Machine)",W,54.88,8.0,0,0.0,"","",
2025-04-18 15:31:26,"Morning Workout",39m,"Leg Extension (Machine)",1,69.85,8.0,0,0.0,,,
2025-04-18 15:31:26,"Morning Workout",39m,"Leg Extension (Machine)",2,69.85,8.0,0,0.0,,,
2025-04-18 15:31:26,"Morning Workout",39m,"Leg Extension (Machine)",3,78.93,8.0,0,0.0,,,
2025-04-18 15:31:26,"Morning Workout",39m,"Romanian Deadlift (Barbell)",1,20.41,8.0,0,0.0,"",,
2025-04-18 15:31:26,"Morning Workout",39m,"Romanian Deadlift (Barbell)",2,43.09,8.0,0,0.0,,,
2025-04-18 15:31:26,"Morning Workout",39m,"Romanian Deadlift (Barbell)",3,43.09,8.0,0,0.0,,,
2025-04-18 15:31:26,"Morning Workout",39m,"Squat (Barbell)",W,20.41,8.0,0,0.0,"",,
2025-04-18 15:31:26,"Morning Workout",39m,"Squat (Barbell)",1,61.23,8.0,0,0.0,,,
2025-04-18 15:31:26,"Morning Workout",39m,"Squat (Barbell)",2,83.91,7.0,0,0.0,,,
2025-04-18 15:31:26,"Morning Workout",39m,"Squat (Barbell)",3,92.99,5.0,0,0.0,,,
2025-04-18 15:31:26,"Morning Workout",39m,"Squat (Barbell)",4,92.99,8.0,0,0.0,,,
2025-04-18 15:31:26,"Morning Workout",39m,"Squat (Barbell)",D,61.23,8.0,0,0.0,,,
2025-04-18 15:31:26,"Morning Workout",39m,"Seated Leg Press (Machine)",1,121.0,8.0,0,0.0,"",,
2025-04-18 15:31:26,"Morning Workout",39m,"Seated Leg Press (Machine)",2,154.0,8.0,0,0.0,,,
2025-04-18 15:31:26,"Morning Workout",39m,"Seated Leg Press (Machine)",3,154.0,8.0,0,0.0,,,
2025-04-23 00:14:40,"Evening Workout",2h 4m,"Bench Press (Barbell)",W,20.41,8.0,0,0.0,"","",
2025-04-23 00:14:40,"Evening Workout",2h 4m,"Bench Press (Barbell)",1,61.23,8.0,0,0.0,,,
2025-04-23 00:14:40,"Evening Workout",2h 4m,"Bench Press (Barbell)",2,83.91,4.0,0,0.0,,,
2025-04-23 00:14:40,"Evening Workout",2h 4m,"Bench Press (Barbell)",3,83.91,5.0,0,0.0,,,
2025-04-23 00:14:40,"Evening Workout",2h 4m,"Bench Press (Barbell)",4,83.91,3.0,0,0.0,,,
2025-04-23 00:14:40,"Evening Workout",2h 4m,"Bench Press (Barbell)",5,61.23,5.0,0,0.0,,,
2025-04-23 00:14:40,"Evening Workout",2h 4m,"Triceps Extension (Dumbbell)",W,15.88,8.0,0,0.0,"",,
2025-04-23 00:14:40,"Evening Workout",2h 4m,"Triceps Extension (Dumbbell)",1,18.14,8.0,0,0.0,,,
2025-04-23 00:14:40,"Evening Workout",2h 4m,"Triceps Extension (Dumbbell)",2,22.68,5.0,0,0.0,,,
2025-04-23 00:14:40,"Evening Workout",2h 4m,"Triceps Extension (Dumbbell)",3,22.68,8.0,0,0.0,,,
2025-04-23 00:14:40,"Evening Workout",2h 4m,"Incline Bench Press (Barbell)",W,45.0,8.0,0,0.0,"",,
2025-04-23 00:14:40,"Evening Workout",2h 4m,"Incline Bench Press (Barbell)",1,95.0,8.0,0,0.0,,,
2025-04-23 00:14:40,"Evening Workout",2h 4m,"Incline Bench Press (Barbell)",2,95.0,8.0,0,0.0,,,
2025-04-23 00:14:40,"Evening Workout",2h 4m,"Incline Bench Press (Barbell)",3,115.0,6.0,0,0.0,,,
2025-04-23 00:14:40,"Evening Workout",2h 4m,"Chest Fly",1,69.85,8.0,0,0.0,"",,
2025-04-23 00:14:40,"Evening Workout",2h 4m,"Chest Fly",2,69.85,8.0,0,0.0,,,
2025-04-23 00:14:40,"Evening Workout",2h 4m,"Chest Fly",3,69.85,8.0,0,0.0,,,
2025-04-23 14:40:28,"Morning Workout",57m,"Leg Extension (Machine)",W,54.88,8.0,0,0.0,"","",
2025-04-23 14:40:28,"Morning Workout",57m,"Leg Extension (Machine)",1,69.85,8.0,0,0.0,,,
2025-04-23 14:40:28,"Morning Workout",57m,"Leg Extension (Machine)",2,78.93,8.0,0,0.0,,,
2025-04-23 14:40:28,"Morning Workout",57m,"Leg Extension (Machine)",3,78.93,8.0,0,0.0,,,
2025-04-23 14:40:28,"Morning Workout",57m,"Romanian Deadlift (Barbell)",W,20.41,8.0,0,0.0,"",,
2025-04-23 14:40:28,"Morning Workout",57m,"Romanian Deadlift (Barbell)",1,43.09,8.0,0,0.0,,,
2025-04-23 14:40:28,"Morning Workout",57m,"Romanian Deadlift (Barbell)",2,52.16,8.0,0,0.0,,,
2025-04-23 14:40:28,"Morning Workout",57m,"Squat (Barbell)",W,20.41,8.0,0,0.0,"",,
2025-04-23 14:40:28,"Morning Workout",57m,"Squat (Barbell)",1,61.23,8.0,0,0.0,,,
2025-04-23 14:40:28,"Morning Workout",57m,"Squat (Barbell)",2,83.91,8.0,0,0.0,,,
2025-04-23 14:40:28,"Morning Workout",57m,"Squat (Barbell)",3,92.99,8.0,0,0.0,,,
2025-04-23 14:40:28,"Morning Workout",57m,"Squat (Barbell)",4,115.67,8.0,0,0.0,,,
2025-04-23 14:40:28,"Morning Workout",57m,"Squat (Barbell)",D,61.23,8.0,0,0.0,,,
2025-04-30 19:15:45,"Morning Workout",57m,"Bench Press (Barbell)",W,20.41,8.0,0,0.0,"","",
2025-04-30 19:15:45,"Morning Workout",57m,"Bench Press (Barbell)",W,43.09,8.0,0,0.0,,,
2025-04-30 19:15:45,"Morning Workout",57m,"Bench Press (Barbell)",1,61.23,8.0,0,0.0,,,
2025-04-30 19:15:45,"Morning Workout",57m,"Bench Press (Barbell)",2,83.91,3.0,0,0.0,,,
2025-04-30 19:15:45,"Morning Workout",57m,"Bench Press (Barbell)",3,83.91,3.0,0,0.0,,,
2025-04-30 19:15:45,"Morning Workout",57m,"Bench Press (Barbell)",4,83.91,3.0,0,0.0,,,
2025-04-30 19:15:45,"Morning Workout",57m,"Bench Press (Barbell)",D,61.23,6.0,0,0.0,,,
2025-04-30 19:15:45,"Morning Workout",57m,"Chest Fly (Band)",W,40.0,8.0,0,0.0,"",,
2025-04-30 19:15:45,"Morning Workout",57m,"Chest Fly (Band)",1,60.0,8.0,0,0.0,,,
2025-04-30 19:15:45,"Morning Workout",57m,"Chest Fly (Band)",2,60.0,8.0,0,0.0,,,
2025-04-30 19:15:45,"Morning Workout",57m,"Preacher Curl (Barbell)",W,0.0,8.0,0,0.0,"",,
2025-04-30 19:15:45,"Morning Workout",57m,"Preacher Curl (Barbell)",1,22.68,8.0,0,0.0,,,
2025-04-30 19:15:45,"Morning Workout",57m,"Preacher Curl (Barbell)",F,31.75,1.0,0,0.0,,,
2025-04-30 19:15:45,"Morning Workout",57m,"Preacher Curl (Barbell)",3,22.68,8.0,0,0.0,,,
2025-04-30 19:15:45,"Morning Workout",57m,"Preacher Curl (Barbell)",4,22.68,6.0,0,0.0,,,
2025-05-07 02:19:46,"Evening Workout",35m,"Bench Press (Barbell)",W,20.41,8.0,0,0.0,"","",
2025-05-07 02:19:46,"Evening Workout",35m,"Bench Press (Barbell)",1,61.23,8.0,0,0.0,,,
2025-05-07 02:19:46,"Evening Workout",35m,"Bench Press (Barbell)",2,70.31,6.0,0,0.0,,,
2025-05-07 02:19:46,"Evening Workout",35m,"Bench Press (Barbell)",3,83.91,3.0,0,0.0,,,
2025-05-07 02:19:46,"Evening Workout",35m,"Bench Press (Barbell)",4,83.91,5.0,0,0.0,,,
2025-05-07 02:19:46,"Evening Workout",35m,"Bench Press (Barbell)",5,83.91,4.0,0,0.0,,,
2025-05-07 02:19:46,"Evening Workout",35m,"Bench Press (Barbell)",D,83.91,5.0,0,0.0,,,
2025-05-07 02:19:46,"Evening Workout",35m,"Triceps Pushdown (Cable - Straight Bar)",1,45.36,8.0,0,0.0,"",,
2025-05-07 02:19:46,"Evening Workout",35m,"Triceps Pushdown (Cable - Straight Bar)",2,54.43,7.0,0,0.0,,,
2025-05-07 02:19:46,"Evening Workout",35m,"Triceps Pushdown (Cable - Straight Bar)",3,63.5,8.0,0,0.0,,,
2025-05-07 02:19:46,"Evening Workout",35m,"Bicep Curl (Cable)",W,60.0,8.0,0,0.0,"",,
2025-05-07 02:19:46,"Evening Workout",35m,"Bicep Curl (Cable)",1,100.0,8.0,0,0.0,,,
2025-05-07 02:19:46,"Evening Workout",35m,"Bicep Curl (Cable)",2,120.0,8.0,0,0.0,,,
2025-05-07 02:19:46,"Evening Workout",35m,"Bicep Curl (Cable)",3,120.0,6.0,0,0.0,,,
2025-05-07 02:19:46,"Evening Workout",35m,"Chest Fly",1,61.01,8.0,0,0.0,"",,
2025-05-07 02:19:46,"Evening Workout",35m,"Chest Fly",2,69.85,8.0,0,0.0,,,
2025-05-07 02:19:46,"Evening Workout",35m,"Chest Fly",3,69.85,4.0,0,0.0,,,
2025-05-07 02:19:46,"Evening Workout",35m,"Side Bend (Dumbbell)",1,60.0,10.0,0,0.0,"",,
2025-05-07 02:19:46,"Evening Workout",35m,"Side Bend (Dumbbell)",2,60.0,10.0,0,0.0,,,
